3,2.238901239594141,4.090354237248029
4,2.14963157771286,3.793132742527442
5,2.074733086910187,3.551822277275622
6,2.011850701325345,3.354953259051247
7,1.959065709446024,3.193769079309627
8,1.914800884081749,3.061497712959217
9,1.877748612433598,2.952836679018501
10,1.846816034647925,2.863584372833904
11,1.821082868729099,2.790373170836327
12,1.799768773238526,2.730474194959614
13,1.782207932313463,2.681653132167896
14,1.767829144671679,2.642062829005817
15,1.756140130329166,2.6101626415253
16,1.746715084324377,2.584657426217567
17,1.739184739392361,2.564451062392436
18,1.733228372669236,2.548610796138831
19,1.72856732157022,2.536339684662777
20,1.7249596726014,2.526955126380248
21,1.722195862318301,2.519871973171565
22,1.720094987868447,2.514589095276293
23,1.718501669832223,2.510678546428559
24,1.717283345515375,2.507776684523122
25,1.716327898722509,2.505576760430442
26,1.715541554033126,2.503822607852975
27,1.714846980963151,2.502303159701198
28,1.71418156707252,2.500847588025682
29,1.71349582979999,2.499320919868199
30,1.712751945137107,2.497620024006728
31,1.711922377645337,2.495669896098306
32,1.710988601138498,2.49342019419036
33,1.709939902897134,2.490841994567629
34,1.708772266802518,2.487924750714656
35,1.707487332485896,2.484673446866093
36,1.706091428661134,2.481105943078837
37,1.704594679396377,2.477250511744056
38,1.703010182308526,2.473143566598808
39,1.701353257638592,2.468827585129433
40,1.699640766972171,2.464349224223514
41,1.697890500077006,2.459757627381725
42,1.696120627992977,2.455102920027957
43,1.694349220170337,2.450434887669858
44,1.692593823139355,2.445801830018582
45,1.690871097928736,2.44124958277864
46,1.689196513243294,2.43682069772844
47,1.687584091268519,2.432553770954404
48,1.686046202891029,2.428482908674725
49,1.684593409105336,2.424637319971167
50,1.683234345411984,2.421041025901343
51,1.681975646091367,2.417712674843804
52,1.680821905351006,2.414665454483119
53,1.679775672482057,2.411907091519313
54,1.678837478312517,2.409439930934884
55,1.678005890400849,2.407261087424738
56,1.677277594565454,2.405362662348083
57,1.676647500485339,2.403732020258668
58,1.676108869228724,2.402352119680604
59,1.675653460664924,2.401201893298241
60,1.675271698786502,2.400256673102471
61,1.674952853012511,2.39948865627313
62,1.674685233557648,2.3988674076748
63,1.674456398939068,2.398360394803517
64,1.674253373652981,2.397933550855472
65,1.67406287399138,2.397551861308446
66,1.673871539889184,2.397179969033674
67,1.673666170599013,2.396782792514025
68,1.673433961890779,2.396326151259128
69,1.67316274237194,2.395777392011711
70,1.672841206428838,2.39510600886048
71,1.672459141205029,2.394284249946371
72,1.672007644966611,2.393287703097161
73,1.671479334160245,2.392095852481882
74,1.670868536453585,2.390692598258831
75,1.670171467061172,2.38906673121873
76,1.669386385704811,2.387212354609043
77,1.668513731635789,2.38512924566658
78,1.667556234255186,2.382823149878153
79,1.666518997004713,2.380306001620482
80,1.665409552360251,2.377596065572996
81,1.664237885934218,2.374717994119431
82,1.663016427874652,2.371702796817862
83,1.661760009927981,2.368587718870281
84,1.660485786696679,2.365416026316045
85,1.659213119761729,2.362236696345578
86,1.657963423439293,2.359104011624806
87,1.656759970989199,2.356077057781265
88,1.655627660077912,2.353219123169406
89,1.654592736206878,2.350596999656136
90,1.653682472642811,2.348280182407402
91,1.652924805117707,2.346339965471137
92,1.652347919200408,2.344848428326016
93,1.65197978777785,2.343877306490405
94,1.651847655522232,2.343496736762205
95,1.65197746657462,2.34377386473779
96,1.652393230954843,2.344771298984062
97,1.653116324441749,2.34654539270071
98,1.654164715886153,2.349144330070558
99,1.65555211516979,2.352605990917604
100,1.657287034369447,2.356955564057272
101,1.659371754201474,2.362202877175424
102,1.661801187615764,2.368339409674953
103,1.664561632602423,2.375334955283284
104,1.667629407031656,2.383133904087855
105,1.670969359859786,2.391651120035573
106,1.674533255538682,2.40076740098391
107,1.678258032240209,2.41032452559145
108,1.682063939877862,2.420119916375439
109,1.685852571244494,2.429900983112251
110,1.689504809295429,2.439359257526816
111,1.692878726129495,2.448124491069075
112,1.695807484982213,2.455758964521858
113,1.698097315955162,2.461752352624186
114,1.699525659550375,2.46551759925348
115,1.69983959949261,2.46638838751909
116,1.698754737632793,2.463618930249507
117,1.69595469833377,2.456386951673855
118,1.691091486439477,2.44380086722462
119,1.683786959684332,2.42491227523512
120,1.673635710134951,2.398734923962467
121,1.66020967560825,2.364271273427061
